business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total
OPERATIONAL,"Korukent, 96015 Sk., 33240 Toroslar/Mersin, Türkiye","{'location': {'lat': 36.8563346, 'lng': 34.6090519}, 'viewport': {'northeast': {'lat': 36.85787412989272, 'lng': 34.60991052989272}, 'southwest': {'lat': 36.85517447010728, 'lng': 34.60721087010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,MESK Mersin entegre sağlık kapüsü,,"[{'height': 3984, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107797840162724448019"">A Google User</a>'], 'photo_reference': 'AfLeUgP8EK859J0yVsowvSNHW9U6qq85OLKsk7bz5NnNGWS4jdOy44NBGYM2twhN7Z7nDMM7ZwYZQofn6CO79TodOgZM23zIRQJZ3kMugkav_BEUm3mcOARsLuCbs0yFSBvGWVi1TWAzls5WmRDFtxld5q4Pq9dpy6-kCXHI3DozquQpI0ap', 'width': 2988}]",ChIJzRMFQVDxJxUREbV5Lmf8mqk,"{'compound_code': 'VJ45+GJ Toroslar, Mersin', 'global_code': '8G8PVJ45+GJ'}",4.2,ChIJzRMFQVDxJxUREbV5Lmf8mqk,"['hospital', 'point_of_interest', 'health', 'establishment']",25
OPERATIONAL,"Şevketsümer, 5928. Sk. No:2, 33020 Akdeniz/Mersin, Türkiye","{'location': {'lat': 36.8246427, 'lng': 34.6505775}, 'viewport': {'northeast': {'lat': 36.82599017989272, 'lng': 34.65191607989271}, 'southwest': {'lat': 36.82329052010728, 'lng': 34.64921642010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Şevketsümer Göçmen Sağlık Merkezi,{'open_now': False},"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106989137406246634081"">MEHMET MACİT KİLZİ</a>'], 'photo_reference': 'AfLeUgPjQ6-ng0LumOzIWmfZfy8dDC72eyS4G5WEk1N5VwyKvetr13j7cpqqlI6_450PLM31NNgJdPvUsuxTqAk7ewxVTUq0fdYZsgz5iUNzDe_OWGdTFB63A8xma1t_KW3kWbbWrecV6xGtDjSWr57fPeEONKQ9S7IaLg4Aj1Wdz9RodalU', 'width': 900}]",ChIJ37LvP3zzJxUReCoUpTFt3lM,"{'compound_code': 'RMF2+V6 Akdeniz, Mersin', 'global_code': '8G8PRMF2+V6'}",5.0,ChIJ37LvP3zzJxUReCoUpTFt3lM,"['hospital', 'point_of_interest', 'health', 'establishment']",2
OPERATIONAL,"Atatürk, 33170 Mezitli/Mersin, Türkiye","{'location': {'lat': 36.763541, 'lng': 34.548125}, 'viewport': {'northeast': {'lat': 36.76489042989271, 'lng': 34.54947417989272}, 'southwest': {'lat': 36.76219077010727, 'lng': 34.54677452010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Özel Toros Hastanesi,,,ChIJH5ookuOKJxURYJ-2oj9cT4w,"{'compound_code': 'QG7X+C6 Mezitli, Mersin', 'global_code': '8G8PQG7X+C6'}",3.0,ChIJH5ookuOKJxURYJ-2oj9cT4w,"['hospital', 'point_of_interest', 'health', 'establishment']",3
OPERATIONAL,"Nusratiye, 5017. Sk. No:4, 33050 Akdeniz/Mersin, Türkiye","{'location': {'lat': 36.8104736, 'lng': 34.627133}, 'viewport': {'northeast': {'lat': 36.81179847989272, 'lng': 34.62848432989271}, 'southwest': {'lat': 36.80909882010728, 'lng': 34.62578467010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Özel Mersin Akdeniz Hastanesi,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105149658435554022759"">A Google User</a>'], 'photo_reference': 'AfLeUgPmY3X8NffXs7A9oPy_m00JduSGzxIYWl-sxBSCA5m37xotl3YDulXqWSJ1v530kBnH7muj1_KBES1O_777JWvz-9ItDV_5CwLuyL1PPdrE57Y_3AEJCefu3i-BHoc74pC-cY-bmiJvl09c4DUDVWkAkgx3yJiDL4P8tTA6tKAEyZtw', 'width': 3024}]",ChIJZc8hLLvzJxURJ_2Rr1XvFjg,"{'compound_code': 'RJ6G+5V Akdeniz, Mersin', 'global_code': '8G8PRJ6G+5V'}",1.0,ChIJZc8hLLvzJxURJ_2Rr1XvFjg,"['hospital', 'point_of_interest', 'health', 'establishment']",1
OPERATIONAL,"Bahçe, İstiklal Cd. No:106, 33010 Akdeniz/Mersin, Türkiye","{'location': {'lat': 36.7968123, 'lng': 34.62443020000001}, 'viewport': {'northeast': {'lat': 36.79811492989272, 'lng': 34.62584462989273}, 'southwest': {'lat': 36.79541527010728, 'lng': 34.62314497010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Özel İmc Hastanesi,,,ChIJgeaWAAzzJxURQlsR3OT-fO0,"{'compound_code': 'QJWF+PQ Akdeniz, Mersin', 'global_code': '8G8PQJWF+PQ'}",0.0,ChIJgeaWAAzzJxURQlsR3OT-fO0,"['hospital', 'point_of_interest', 'health', 'establishment']",0
OPERATIONAL,"Akdeniz, Gazi Mustafa Kemal Blv. No:669, 33340 Akdeniz/Mersin, Türkiye","{'location': {'lat': 36.7399706, 'lng': 34.5184825}, 'viewport': {'northeast': {'lat': 36.74133742989272, 'lng': 34.51979927989272}, 'southwest': {'lat': 36.73863777010728, 'lng': 34.51709962010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Özel M City Hospital,,,ChIJq6qazViKJxUROkpUdSfPa-M,"{'compound_code': 'PGQ9+X9 Mezitli, Mersin', 'global_code': '8G8PPGQ9+X9'}",4.0,ChIJq6qazViKJxUROkpUdSfPa-M,"['point_of_interest', 'establishment']",2
OPERATIONAL,"Çiftçiler, 33240 Toroslar/Mersin, Türkiye","{'location': {'lat': 36.8513023, 'lng': 34.6067458}, 'viewport': {'northeast': {'lat': 36.85270902989273, 'lng': 34.60817612989272}, 'southwest': {'lat': 36.85000937010728, 'lng': 34.60547647010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Mersin Dia Entegre Hast.,,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104963076692790142387"">A Google User</a>'], 'photo_reference': 'AfLeUgM35Epm42y40FGoyYynDkLF_Lg6qDU--ShStlmLySTu6yiomFDY8Eeyq1_soY0mD05q_KuCz040z1JIdFBR0jW2qUm58XyFZS5QLMokO0QKljeyUx66_1K66u9zYqAkHc-gIOX9hLMwm3Y-ahPQusZbE5XXHyVPnEJqWHt6RA2RUN0W', 'width': 4640}]",ChIJIcUZwFDxJxURpAUVQpGWz90,"{'compound_code': 'VJ24+GM Toroslar, Mersin', 'global_code': '8G8PVJ24+GM'}",4.5,ChIJIcUZwFDxJxURpAUVQpGWz90,"['hospital', 'point_of_interest', 'health', 'establishment']",4
OPERATIONAL,"Mesudiye, 5117. Sk. No:34, 33060 Akdeniz/Mersin, Türkiye","{'location': {'lat': 36.8061356, 'lng': 34.6345426}, 'viewport': {'northeast': {'lat': 36.80789937989272, 'lng': 34.63609697989272}, 'southwest': {'lat': 36.80519972010728, 'lng': 34.63339732010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Taurus Mersin State Hospital,{'open_now': True},"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104723293670350753540"">Resul Calis</a>'], 'photo_reference': 'AfLeUgOoSGpPvO6CnbIbTk9R0EpqZDl0TlZ5nk8Jx1F1HOtruU6yEXn7bmcrIcEyLjbjy_a8dJ0OwCB8KpWPCluzfXh5eJLGSW0ef4GQpZuXCfM-iQdpiPZdxl4bYCXFld6d_wriaW7iX5WaJlhFJRb-9kASglILLqFIfw4vYc4V6K81Bjgh', 'width': 4000}]",ChIJaaETVq7zJxUR8huFdahIX5s,"{'compound_code': 'RJ4M+FR Akdeniz, Mersin', 'global_code': '8G8PRJ4M+FR'}",3.5,ChIJaaETVq7zJxUR8huFdahIX5s,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",299
OPERATIONAL,"Menteş, Menteş Mah. Barbaros Cd, 140.Sk, D:No:105, 33150 Yenişehir/Mersin, Türkiye","{'location': {'lat': 36.7922987, 'lng': 34.5824662}, 'viewport': {'northeast': {'lat': 36.79362497989271, 'lng': 34.58388192989273}, 'southwest': {'lat': 36.79092532010727, 'lng': 34.58118227010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Özel Mersin Akademi Hastanesi,{'open_now': True},"[{'height': 3016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113476973010759060280"">Life &amp; WE</a>'], 'photo_reference': 'AfLeUgNtrNxuLRrgxD8cOYlTEYQbiqKuOrDwTAIjNuPdyCq22vJ--ks4LvdTRNH-TXi-Q_WBdxpb_lg-9_zhdEoojzvsKQibic1qDMxLykK5CjrfO9oMmtUKlvbsJEQn88CpZdodgFsPa_EqqLV7iwv6lXfav1T9q8krBs2RpeUdSjKNSG1P', 'width': 4032}]",ChIJ31UycLz0JxUREf-2IqJIetc,"{'compound_code': 'QHRJ+WX Yenişehir, Mersin', 'global_code': '8G8PQHRJ+WX'}",3.3,ChIJ31UycLz0JxUREf-2IqJIetc,"['hospital', 'point_of_interest', 'health', 'establishment']",282
OPERATIONAL,"Turgutreis, 4138. Sk. No:192, 33010 Akdeniz/Mersin, Türkiye","{'location': {'lat': 36.794176, 'lng': 34.615336}, 'viewport': {'northeast': {'lat': 36.79552582989272, 'lng': 34.61668617989272}, 'southwest': {'lat': 36.79282617010727, 'lng': 34.61398652010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,İmc İnt. Medical Center,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112715582631178503088"">زينه الشهري</a>'], 'photo_reference': 'AfLeUgPM4hEw1XQU710fQNWzhqEioqAOgvCKz0acon7IcjLyPZGbXhrdrv8PCHbFuOFzsJYJVE05WA8_PXI5hVHe_21oQmnSkTfUyqChI1EyfGhN0DQgPbQIFQTEkpT6virfq6WyZDR0DBWmTHD2Pl0QNQ7yN3sgDCHIDPXynHKIKHTmJBzH', 'width': 3024}]",ChIJLfaflm3zJxURFAx9jbmtsak,"{'compound_code': 'QJV8+M4 Akdeniz, Mersin', 'global_code': '8G8PQJV8+M4'}",4.5,ChIJLfaflm3zJxURFAx9jbmtsak,"['hospital', 'point_of_interest', 'health', 'establishment']",2
