business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total
OPERATIONAL,"Seyhan, 01390 Yüreğir/Adana, Türkiye","{'location': {'lat': 36.9795381, 'lng': 35.337881}, 'viewport': {'northeast': {'lat': 36.98104042989272, 'lng': 35.33925517989272}, 'southwest': {'lat': 36.97834077010727, 'lng': 35.33655552010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Medical Hospital,,,ChIJtXTYDH2PKBURN3lMrQbPCK8,"{'compound_code': 'X8HQ+R5 Yüreğir, Adana', 'global_code': '8G8QX8HQ+R5'}",4.6,ChIJtXTYDH2PKBURN3lMrQbPCK8,"['hospital', 'point_of_interest', 'health', 'establishment']",10
OPERATIONAL,"Meydan, 39032. Sk. No:2 D:1, 01070 Seyhan/Adana, Türkiye","{'location': {'lat': 36.9834287, 'lng': 35.3057296}, 'viewport': {'northeast': {'lat': 36.98477727989273, 'lng': 35.30704732989272}, 'southwest': {'lat': 36.98207762010728, 'lng': 35.30434767010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hastane,,,ChIJeQCkNfyFKBURlPandOSuy5s,"{'compound_code': 'X8M4+97 Seyhan, Adana', 'global_code': '8G8QX8M4+97'}",0.0,ChIJeQCkNfyFKBURlPandOSuy5s,"['hospital', 'point_of_interest', 'health', 'establishment']",0
OPERATIONAL,"Seyhan, Karataş Blv. Üzeri D:No:16, 01291 Yüreğir/Adana, Türkiye","{'location': {'lat': 36.9819571, 'lng': 35.3379598}, 'viewport': {'northeast': {'lat': 36.98331802989271, 'lng': 35.33938737989272}, 'southwest': {'lat': 36.98061837010727, 'lng': 35.33668772010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Special Özülkü Medical Center,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100806448163242852508"">Alper KOZAEKER</a>'], 'photo_reference': 'AfLeUgM1WaSvwarjw9RN2HGESiEcHMz24ps2Omq_BqKCnuLwkk5uJcZJbWKQ598qiGwDl6dLKpGa0k9_FB9fvxgm8SRaTst1Y_albxW829qGWS9OZuy-vha-1Y-F78SIhd-Gw8HyJGSajdwByNSg9yW-vnidR9AqrhNYwDBvqSrG2WAIrwet', 'width': 1088}]",ChIJHVgGjHyPKBURao60Q1r8lpE,"{'compound_code': 'X8JQ+Q5 Yüreğir, Adana', 'global_code': '8G8QX8JQ+Q5'}",2.8,ChIJHVgGjHyPKBURao60Q1r8lpE,"['hospital', 'point_of_interest', 'health', 'establishment']",37
OPERATIONAL,"Dadaloğlu, 2591. Sk. 4/A, 01250 Yüreğir/Adana, Türkiye","{'location': {'lat': 37.004556, 'lng': 35.3626743}, 'viewport': {'northeast': {'lat': 37.00586312989272, 'lng': 35.36425227989272}, 'southwest': {'lat': 37.00316347010727, 'lng': 35.36155262010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Başkent Üniversitesi Adana Uyg. ve Araşt. Merkezi Yüreğir Hastanesi,{'open_now': True},"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105976298807163304701"">Ibrahim Logoglu</a>'], 'photo_reference': 'AfLeUgNpDyLMYo2CAzJQaiDvkAnYCtcbAClRFSWHY207jfzF2FmYnkVYIORsvhjDVec7aILdQyqi5T56p6uZMz6fDrZeV4BTBS1qyuAKAI055dzbgEVu9ViK2xOfoz_-hdAUYHxTIlW9-Ql_BplHX8IQNYKXVu8iYPiWVn1b7NXjfHXNwNNh', 'width': 4608}]",ChIJGTnBhrOPKBURIC4tT7SivbA,"{'compound_code': '2937+R3 Yüreğir, Adana', 'global_code': '8G9Q2937+R3'}",3.3,ChIJGTnBhrOPKBURIC4tT7SivbA,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",278
OPERATIONAL,"Yenibaraj, Hacı Ömer Sabancı Cd, 01150 Seyhan/Adana, Türkiye","{'location': {'lat': 37.0200319, 'lng': 35.3187866}, 'viewport': {'northeast': {'lat': 37.02186127989272, 'lng': 35.32059112989271}, 'southwest': {'lat': 37.01916162010727, 'lng': 35.31789147010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Adana Seyhan State Hospital,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103562893798840656664"">Halil Bilek</a>'], 'photo_reference': 'AfLeUgMBWiJhr7EiG24S0pIz8dW_ZwIWKkuZv-Iu1L6jEv3eJeMMbJYVzRxfm3wfvAYh-WPwk6yo9t6iKJYHm2NHBniloks2OOL4_wT0cB3dAYsnahg8mp5v8huVq1ksYNGfY51uoDX0dRyj5a6Gs4qR43_Y2LkQ9o92nU8EgnrO-82pNUT7', 'width': 3264}]",ChIJOyv01SaPKBURoGHzff-bdvk,"{'compound_code': '28C9+2G Seyhan, Adana', 'global_code': '8G9Q28C9+2G'}",3.2,ChIJOyv01SaPKBURoGHzff-bdvk,"['hospital', 'point_of_interest', 'health', 'establishment']",351
OPERATIONAL,"Reşatbey, Mustafa Kemal Paşa Blv. No:3 D:62, 01140 Seyhan/Adana, Türkiye","{'location': {'lat': 37.00800020000001, 'lng': 35.3236493}, 'viewport': {'northeast': {'lat': 37.00921117989272, 'lng': 35.32496967989272}, 'southwest': {'lat': 37.00651152010728, 'lng': 35.32227002010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Adana Yüreğir Baskent Hastanesi,,,ChIJG_ojfziPKBURc5FaCk1M630,"{'compound_code': '285F+6F Seyhan, Adana', 'global_code': '8G9Q285F+6F'}",2.8,ChIJG_ojfziPKBURc5FaCk1M630,"['hospital', 'point_of_interest', 'health', 'establishment']",9
OPERATIONAL,"Dağlıoğlu, 14204. Sk. 5 A, 01040 Seyhan/Adana, Türkiye","{'location': {'lat': 36.9702783, 'lng': 35.3086478}, 'viewport': {'northeast': {'lat': 36.97151622989272, 'lng': 35.31005462989272}, 'southwest': {'lat': 36.96881657010728, 'lng': 35.30735497010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Özel Güney Adana Hastanesi,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116559889188643784678"">goldbridge blue</a>'], 'photo_reference': 'AfLeUgPBH0IAUwNGLwssuNZMrHgAdGgblSTQhP-kB5iMIBvSemmVBNbRXOaJXo62ql0hV1cgpCHX2R6ksCth4m1QFSNlQ37qu8wwTkgpuPjs9NoPQojFb2ExRApz4h3TJVhXy4TKd3prSuXnhdKaVr2Ro5T0AV6IBYJO0sZpKIB8vUvldbfK', 'width': 3264}]",ChIJb9AaReeFKBURuuMJZxiZXZU,"{'compound_code': 'X8C5+4F Seyhan, Adana', 'global_code': '8G8QX8C5+4F'}",2.9,ChIJb9AaReeFKBURuuMJZxiZXZU,"['hospital', 'point_of_interest', 'health', 'establishment']",169
OPERATIONAL,"Kurtuluş, 01130 Seyhan/Adana, Türkiye","{'location': {'lat': 37.0005106, 'lng': 35.3163942}, 'viewport': {'northeast': {'lat': 37.00183647989272, 'lng': 35.31768032989272}, 'southwest': {'lat': 36.99913682010727, 'lng': 35.31498067010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Adana,,,ChIJm17QiQqPKBURwoWiu4Ppt2Q,"{'compound_code': '2828+6H Seyhan, Adana', 'global_code': '8G9Q2828+6H'}",0.0,ChIJm17QiQqPKBURwoWiu4Ppt2Q,"['hospital', 'point_of_interest', 'health', 'establishment']",0
OPERATIONAL,"Reşatbey, Ali Sepici Blv. No:102, 01170 Seyhan/Adana, Türkiye","{'location': {'lat': 37.0460315, 'lng': 35.2961509}, 'viewport': {'northeast': {'lat': 37.04739642989271, 'lng': 35.29753537989273}, 'southwest': {'lat': 37.04469677010727, 'lng': 35.29483572010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Odak Hastane,,,ChIJTSb3jTaJKBURIw3GsI8X298,"{'compound_code': '27WW+CF Seyhan, Adana', 'global_code': '8G9Q27WW+CF'}",0.0,ChIJTSb3jTaJKBURIw3GsI8X298,"['hospital', 'point_of_interest', 'health', 'establishment']",0
OPERATIONAL,"Gazipaşa, Baraj Cad. No:5, 01140 Seyhan/Adana, Türkiye","{'location': {'lat': 37.0079459, 'lng': 35.3236393}, 'viewport': {'northeast': {'lat': 37.00929267989272, 'lng': 35.32510112989272}, 'southwest': {'lat': 37.00659302010727, 'lng': 35.32240147010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Başkent Üniversitesi Seyhan Hastanesi,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100492229346728979465"">A Google User</a>'], 'photo_reference': 'AfLeUgOc1HCFWaH0iFmJ7Ysszf1gJcMjhT9StX9_TVnd7Y-FvbRX7RQhwxTSAHfvPVOfcCFzl4hUI7Iie_tHge49qEzcMeW1C1RGcSjmD7T6_asLxiYc6yxOvD7aUKDtX0J-zbZeST-hBya30txvOTCjK3YDLbnQA-CkVzqMVXTrt9Fx5BDg', 'width': 5184}]",ChIJGcKolD2PKBURDUe1n1VinPg,"{'compound_code': '285F+5F Seyhan, Adana', 'global_code': '8G9Q285F+5F'}",3.2,ChIJGcKolD2PKBURDUe1n1VinPg,"['hospital', 'point_of_interest', 'health', 'establishment']",294
