business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,photos
OPERATIONAL,"Reşatbey, Hacı Sabancı Blv. NO:20 / E, Seyhan/Adana, Türkiye","{'location': {'lat': 37.0027892, 'lng': 35.3407346}, 'viewport': {'northeast': {'lat': 37.00414612989272, 'lng': 35.34220147989272}, 'southwest': {'lat': 37.00144647010728, 'lng': 35.33950182010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Burçin Eczanesi,ChIJQ8LA0w6PKBURJ_8Wx_ERBwc,"{'compound_code': '283R+48 Seyhan, Adana', 'global_code': '8G9Q283R+48'}",0.0,ChIJQ8LA0w6PKBURJ_8Wx_ERBwc,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",0,,
OPERATIONAL,"Tahsilli, 2527. Sk., 01240 Yüreğir/Adana, Türkiye","{'location': {'lat': 37.0006153, 'lng': 35.3620484}, 'viewport': {'northeast': {'lat': 37.00196517989272, 'lng': 35.36339817989272}, 'southwest': {'lat': 36.99926552010728, 'lng': 35.36069852010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,İnan Eczanesi,ChIJ1QBU37CPKBURxHhUzPcvyuE,"{'compound_code': '2926+7R Yüreğir, Adana', 'global_code': '8G9Q2926+7R'}",3.5,ChIJ1QBU37CPKBURxHhUzPcvyuE,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",4,,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101337812859068052638"">A Google User</a>'], 'photo_reference': 'AfLeUgONpOBeQE6yJVypxUmGcRfnjOUBTs7n2xfLOXPVzV0sNb1lcJ4GC8s9qBBfxQDqkAcp27dBOqZxWZbZY7tGmmPlnRluGNNd5t77aHh_r6ErVDbRWxfgSYjgxn9dFWruIoc3wjEEUeAsGn_rjkIpglesk_fA6HWHqfllmIVO--ovNTlP', 'width': 2322}]"
OPERATIONAL,"Reşatbey 100. Yıl Bulvarı 3 No'lu, Çukurova/Adana, Türkiye","{'location': {'lat': 37.0060011, 'lng': 35.3324217}, 'viewport': {'northeast': {'lat': 37.00733632989272, 'lng': 35.33381442989272}, 'southwest': {'lat': 37.00463667010728, 'lng': 35.33111477010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Şeyda Eczanesi,ChIJbxy__RCPKBURZNrESxg93Zg,"{'compound_code': '284J+CX Çukurova, Adana', 'global_code': '8G9Q284J+CX'}",5.0,ChIJbxy__RCPKBURZNrESxg93Zg,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",1,,
OPERATIONAL,"Yenibaraj, 68019. Sk. No:1, 01150 Seyhan/Adana, Türkiye","{'location': {'lat': 37.0185033, 'lng': 35.3176142}, 'viewport': {'northeast': {'lat': 37.01980637989272, 'lng': 35.31902812989271}, 'southwest': {'lat': 37.01710672010727, 'lng': 35.31632847010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Hastaneler Pharmacy,ChIJj2vh3yCPKBURnHlV9-9pNik,"{'compound_code': '2899+C2 Seyhan, Adana', 'global_code': '8G9Q2899+C2'}",4.1,ChIJj2vh3yCPKBURnHlV9-9pNik,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",16,{'open_now': False},
OPERATIONAL,"KURTULUŞ MAHALLESİ ZİYAPAŞA CADDESİ ZAİMLER APARTMANI, D:NO 40/A, 01130 Seyhan/Adana, Türkiye","{'location': {'lat': 36.9980919, 'lng': 35.320728}, 'viewport': {'northeast': {'lat': 36.99944967989272, 'lng': 35.32211667989272}, 'southwest': {'lat': 36.99675002010728, 'lng': 35.31941702010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,GÜVEL ECZANESİ,ChIJVwy4sx6PKBURn2iZCjxz3sU,"{'compound_code': 'X8XC+67 Seyhan, Adana', 'global_code': '8G8QX8XC+67'}",0.0,ChIJVwy4sx6PKBURn2iZCjxz3sU,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",0,{'open_now': False},
OPERATIONAL,"Yenibaraj, Hacı Ömer Sabancı Cd No:38, 01150 Seyhan/Adana, Türkiye","{'location': {'lat': 37.0208687, 'lng': 35.3198273}, 'viewport': {'northeast': {'lat': 37.02220652989273, 'lng': 35.32110022989273}, 'southwest': {'lat': 37.01950687010729, 'lng': 35.31840057010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Eczane Aladağ,ChIJ5UkZyCCPKBURuMIudzi8q8g,"{'compound_code': '28C9+8W Seyhan, Adana', 'global_code': '8G9Q28C9+8W'}",0.0,ChIJ5UkZyCCPKBURuMIudzi8q8g,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",0,,
OPERATIONAL,"Kurtuluş mah. Ramazanoğlu cad. Nezih apt, D:9/B, 01130 Seyhan/Adana, Türkiye","{'location': {'lat': 36.99853050000001, 'lng': 35.3227125}, 'viewport': {'northeast': {'lat': 36.99988417989272, 'lng': 35.32406102989273}, 'southwest': {'lat': 36.99718452010728, 'lng': 35.32136137010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Koçak Eczanesi,ChIJnW00MXyPKBURw1SH5HPfelM,"{'compound_code': 'X8XF+C3 Seyhan, Adana', 'global_code': '8G8QX8XF+C3'}",5.0,ChIJnW00MXyPKBURw1SH5HPfelM,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",8,{'open_now': False},"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105344893983173391269"">A Google User</a>'], 'photo_reference': 'AfLeUgOFEgBoNbQi_8xJ9xkZwohsIZbd7YyAosI_2ge_3vd3vECZ_mniJ8VC7dkJbyMQbhPjXn99X4TZGdQ1xibWDspYSK2afqEbwBtPEE7zd_wXAPZ5Kul94GoefNSnnFfM51vc4Y33YcHF5fgelymQ5ZHXQ5pHqQSKNxcEripSnD_pPMAq', 'width': 1024}]"
OPERATIONAL,"Çınarlı, 01060 Seyhan/Adana, Türkiye","{'location': {'lat': 36.990848, 'lng': 35.323285}, 'viewport': {'northeast': {'lat': 36.99219247989272, 'lng': 35.32459812989272}, 'southwest': {'lat': 36.98949282010727, 'lng': 35.32189847010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Celik Pharmacy,ChIJ6SOqEl2PKBURiofk828dpAE,"{'compound_code': 'X8RF+88 Seyhan, Adana', 'global_code': '8G8QX8RF+88'}",3.1,ChIJ6SOqEl2PKBURiofk828dpAE,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",9,{'open_now': False},
OPERATIONAL,"Yenibaraj, Hacı Sabancı Blv. 40/A, 01150 Seyhan/Adana, Türkiye","{'location': {'lat': 37.0181221, 'lng': 35.3211267}, 'viewport': {'northeast': {'lat': 37.01948227989272, 'lng': 35.32251542989272}, 'southwest': {'lat': 37.01678262010727, 'lng': 35.31981577010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Ulular Pharmacy,ChIJ0f9hDSGPKBURKzkPlB9025c,"{'compound_code': '289C+6F Seyhan, Adana', 'global_code': '8G9Q289C+6F'}",3.8,ChIJ0f9hDSGPKBURKzkPlB9025c,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",6,{'open_now': False},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110992754975545053669"">Murat ARIKAN</a>'], 'photo_reference': 'AfLeUgM-_BjyDoGaSxf6I7XbwHXk8J0arH1qZew3Ka9HzMQ0XNcO8eqOQxPvZBAuu4V3CuLe_v2YXD-xzG5e4JGmV2qZTF3zhjk7hLI0Q-b_GZ-YScxFB400cV7PCE5dQbTmstK1EmdAYv9AePfh7HcqhBr-A5H1AA21TU224QdPk074mBtv', 'width': 1920}]"
OPERATIONAL,"Belediye Evleri, Özel Medline Hastanesi, Turgut Özal Blv. Karşısı, 01360 Çukurova/Adana, Türkiye","{'location': {'lat': 37.0520291, 'lng': 35.2541441}, 'viewport': {'northeast': {'lat': 37.05341127989272, 'lng': 35.25550567989271}, 'southwest': {'lat': 37.05071162010728, 'lng': 35.25280602010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Günser Eczanesi,ChIJBZYES2aJKBURWjphHRrXaog,"{'compound_code': '3723+RM Çukurova, Adana', 'global_code': '8G9Q3723+RM'}",4.2,ChIJBZYES2aJKBURWjphHRrXaog,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",21,{'open_now': False},"[{'height': 777, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112179426709394059992"">A Google User</a>'], 'photo_reference': 'AfLeUgMwozHE9mmEH6VFlKIzT46h-mFgA1BI3hiZ9Ni6gMOYQTMLBcRtsIGPFvRv6l8qJThyVB76fna-KotLSadtFoU1eY7_xYh6SIeNK59SFxBpS71rxyxwMgls8BfiKdOurGT-8cIsdUy5JHKYW3HWNAFAjw0AND9UVb22uVTkW2rhneUf', 'width': 951}]"
