business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total
OPERATIONAL,"Eyüpoğlu, Hürriyet Cd. No:40, 27010 Şahinbey/Gaziantep, Türkiye","{'location': {'lat': 37.0584445, 'lng': 37.3788904}, 'viewport': {'northeast': {'lat': 37.05977937989272, 'lng': 37.38067577989273}, 'southwest': {'lat': 37.05707972010728, 'lng': 37.37797612010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Dr. Ersin Arslan Eğitim ve Araştırma Hastanesi,{'open_now': False},"[{'height': 300, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116203212669103567066"">yoreli</a>'], 'photo_reference': 'AfLeUgMN5RiGQkGY0-TcU0cUd-ofM4SaP7SaZ9QCdZ_ppZFyD6mJxp2LWKL1iOxcU-4Qr0Yz18BClF-OI0gOGnNidKGabm5qsO95eA5sh5ZcJ5Ln0nYp7CZ4wu_tp5ZwZPoYk5KIMP8Og1I2sFW2gbCFNpGRmcNFZy-jLshFNv2fbgo8K_7S', 'width': 468}]",ChIJ33j0jTXhMRURFeNPAGuERsE,"{'compound_code': '395H+9H Şahinbey, Gaziantep', 'global_code': '8G9V395H+9H'}",3.1,ChIJ33j0jTXhMRURFeNPAGuERsE,"['hospital', 'health', 'point_of_interest', 'establishment']",278
OPERATIONAL,"Düztepe, Özdemirbey Cad, Sadıklar Cd. No:2, 27300 Şahinbey/Gaziantep, Türkiye","{'location': {'lat': 37.0472739, 'lng': 37.3813309}, 'viewport': {'northeast': {'lat': 37.04874762989272, 'lng': 37.38252612989272}, 'southwest': {'lat': 37.04604797010728, 'lng': 37.37982647010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Özel Düztepe Yaşam Hastanesi,{'open_now': True},"[{'height': 4288, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105395525350599373103"">Özel Düztepe Yaşam Hastanesi</a>'], 'photo_reference': 'AfLeUgN1H6FlGv3_xl1nI1z34Ck22UNYGYpKbUSMMx0ccDdRfdqkYBYaKXG1nqmUYOhxVWk3oDXp7O9CDwJL2ajY0g2Lg-7v8tBxC0iy4JSpEOwuQ0Z4KLEIzq3WEiDXLmdKmHVyht10-TrrhJIq-seC-mQyIu_Cw1-i0uZji0SgD9dpGq7o', 'width': 2848}]",ChIJx8HQkCzhMRURIKy_a4_y6q8,"{'compound_code': '29WJ+WG Şahinbey, Gaziantep', 'global_code': '8G9V29WJ+WG'}",3.3,ChIJx8HQkCzhMRURIKy_a4_y6q8,"['hospital', 'health', 'point_of_interest', 'establishment']",304
OPERATIONAL,"Eyüp Sultan Mahallesi, 99 Nolu Cd. No:162, 27590 Şehitkamil/Gaziantep, Türkiye","{'location': {'lat': 37.08689, 'lng': 37.3960258}, 'viewport': {'northeast': {'lat': 37.08839272989271, 'lng': 37.39738842989271}, 'southwest': {'lat': 37.08569307010727, 'lng': 37.39468877010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Anka Hospital,{'open_now': True},"[{'height': 429, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103820287239204684306"">mnghost mnghost</a>'], 'photo_reference': 'AfLeUgMCtlkxSpDfNA1uAk5pVBCslVsR05zDnLLVPbfzo6qmKYB0Zdwi1MxChzoklrENoPwXtK3X3YESsmubfvAQKcFmubHzoGIm70FLc7QT_BkLcUOs2DGKeliVyPe747zOWnpIXr6XsDwP_AQO4Pyf7cYsXrTncBQKinnMYLfhW6qvwp15', 'width': 715}]",ChIJD8T2TBLkMRURNGBQKXXPgHc,"{'compound_code': '39PW+QC Şehitkamil, Gaziantep', 'global_code': '8G9V39PW+QC'}",4.2,ChIJD8T2TBLkMRURNGBQKXXPgHc,"['hospital', 'health', 'point_of_interest', 'establishment']",625
OPERATIONAL,"Değirmiçem, 16004. Sk. 10-20, 27090 Şehitkamil/Gaziantep, Türkiye","{'location': {'lat': 37.0652906, 'lng': 37.3626015}, 'viewport': {'northeast': {'lat': 37.06677902989272, 'lng': 37.36433032989272}, 'southwest': {'lat': 37.06407937010727, 'lng': 37.36163067010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,مشفى يرمي بيش,,,ChIJpSKtfjLhMRUR49f3svpycfI,"{'compound_code': '3987+42 Şehitkamil, Gaziantep', 'global_code': '8G9V3987+42'}",3.5,ChIJpSKtfjLhMRUR49f3svpycfI,"['hospital', 'health', 'point_of_interest', 'establishment']",2
OPERATIONAL,"Mücahitler, 52063. Sk. No: 2, 27584 Şehitkamil/Gaziantep, Türkiye","{'location': {'lat': 37.0753266, 'lng': 37.3706464}, 'viewport': {'northeast': {'lat': 37.07672377989272, 'lng': 37.37201717989272}, 'southwest': {'lat': 37.07402412010728, 'lng': 37.36931752010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Medical Point,{'open_now': True},"[{'height': 3376, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111955899478573191088"">A Google User</a>'], 'photo_reference': 'AfLeUgMZMAujuxcl9XG1zSInVWfKShuY8KPgXSTXVzXU04yZruwkLUZEFtHCqezrVGMbmTYjcABetOwC7t3nrsIERgFtUOd-ClpalT7_aRi3KiJagKidD7dolj_x3ZWSEGswLCQO2CKwsLnHRMilxMY8hTs-y7HQIE0AEPZoDEsda0iWF6KP', 'width': 5278}]",ChIJn90JPlrhMRURqfCSCKUc4XA,"{'compound_code': '39GC+47 Şehitkamil, Gaziantep', 'global_code': '8G9V39GC+47'}",4.7,ChIJn90JPlrhMRURqfCSCKUc4XA,"['hospital', 'health', 'point_of_interest', 'establishment']",246
OPERATIONAL,"Eyüpoğlu, Dr. Rauf Yılmazer Cd. NO:4, 27010 Şahinbey/Gaziantep, Türkiye","{'location': {'lat': 37.0601498, 'lng': 37.3793222}, 'viewport': {'northeast': {'lat': 37.06140472989271, 'lng': 37.38066472989272}, 'southwest': {'lat': 37.05870507010727, 'lng': 37.37796507010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hastanesi,,,ChIJAQBkaErhMRURVbZP34rwry8,"{'compound_code': '396H+3P Şahinbey, Gaziantep', 'global_code': '8G9V396H+3P'}",4.0,ChIJAQBkaErhMRURVbZP34rwry8,"['hospital', 'health', 'point_of_interest', 'establishment']",1
OPERATIONAL,"Osmangazi, Kadıdeğirmeni, 27010 Şehitkamil/Gaziantep, Türkiye","{'location': {'lat': 37.0573085, 'lng': 37.3171553}, 'viewport': {'northeast': {'lat': 37.05856017989272, 'lng': 37.31830412989272}, 'southwest': {'lat': 37.05586052010727, 'lng': 37.31560447010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Gaziantep Children's Hospital,{'open_now': True},"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112083357523381262331"">Feyiz Alisa</a>'], 'photo_reference': 'AfLeUgM4fjk5sJX8iYKFY8U4AkLDoriptxsI5VuTWzYnSfxJH-xSYyJ0nh69mnf8vXDV_djfuOeeM5JnsByz11dL3LSWu0CeQsZpqQaDbKtaOBPirFBHFD6wpZvF-nyjKgMYaJBOtBjCjF-DFnjaiXonYL2AByHoAc9Sv7_K0k9OZhLeYY1R', 'width': 2560}]",ChIJT0qpdUrhMRUR_SCSu4sG8lQ,"{'compound_code': '3848+WV Şehitkamil, Gaziantep', 'global_code': '8G9V3848+WV'}",3.1,ChIJT0qpdUrhMRUR_SCSu4sG8lQ,"['hospital', 'health', 'point_of_interest', 'establishment']",163
OPERATIONAL,"Tepebaşı, Yüksek Sk. No:3/A, 27010 Şahinbey/Gaziantep, Türkiye","{'location': {'lat': 37.0601879, 'lng': 37.3744159}, 'viewport': {'northeast': {'lat': 37.06153842989272, 'lng': 37.37576547989272}, 'southwest': {'lat': 37.05883877010727, 'lng': 37.37306582010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Özel Sev Amerikan Hastanesi,,,ChIJQYMtzDfhMRUR-YrdVKZ3Oog,"{'compound_code': '396F+3Q Şahinbey, Gaziantep', 'global_code': '8G9V396F+3Q'}",4.3,ChIJQYMtzDfhMRUR-YrdVKZ3Oog,"['hospital', 'health', 'point_of_interest', 'establishment']",3
OPERATIONAL,"Emek, Şakir Sabri Cd. no:13, 27060 Şehitkamil/Gaziantep, Türkiye","{'location': {'lat': 37.0741053, 'lng': 37.3505369}, 'viewport': {'northeast': {'lat': 37.07549857989272, 'lng': 37.35198147989272}, 'southwest': {'lat': 37.07279892010727, 'lng': 37.34928182010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Özel Emek Hastanesi,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111048259871756210971"">BySeuS Sosyalmedya</a>'], 'photo_reference': 'AfLeUgPh6o0hfF0ou2dI5zQQfJRRbBAEsjJLkb6XrVUVELJDRizmWGx9B6DD3WjNp2lXuoc_qFhYKX2l72A9lAKOjnR53raqY9SDqWyqzYooMlS0ZwtZqlKGh4DwY-awDDVhcarRE3RcGfQ9RDIyfsJwExIfzznj3oNSk_mPNrfdb0V7Anmf', 'width': 1920}]",ChIJP38B_zXhMRUR3_HumSGSkUc,"{'compound_code': '39F2+J6 Şehitkamil, Gaziantep', 'global_code': '8G9V39F2+J6'}",2.4,ChIJP38B_zXhMRUR3_HumSGSkUc,"['hospital', 'health', 'point_of_interest', 'establishment']",71
OPERATIONAL,"Savcılı, İnönü Cd. No:156, 27200 Şahinbey/Gaziantep, Türkiye","{'location': {'lat': 37.0570011, 'lng': 37.3772795}, 'viewport': {'northeast': {'lat': 37.05843027989273, 'lng': 37.37861292989272}, 'southwest': {'lat': 37.05573062010728, 'lng': 37.37591327010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Tam-Med Ozel Hastanesi,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114969635528456838943"">ali efe kara</a>'], 'photo_reference': 'AfLeUgNpdg5jh0cT7_0TG-AVaQYLiAw_IIqUBnJr8tqEKUZGqlJLa24Zbi7DxIeBZNOeCbV2RAqy6QLJT-DwK_zKbHvpuAc0p7wq5Em9wjqtdT2VWQvEeuMiKgdYTtQUpJMymBq9NaqVV_amN598LleImQD4rHPoW1-WqJOrZNSHUhmCUnL0', 'width': 1920}]",ChIJXyjykDbhMRURSEaKC7dSX34,"{'compound_code': '394G+RW Şahinbey, Gaziantep', 'global_code': '8G9V394G+RW'}",3.0,ChIJXyjykDbhMRURSEaKC7dSX34,"['hospital', 'health', 'point_of_interest', 'establishment']",96
