business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total
OPERATIONAL,"Yenişehir, Dr. Şeref İnalöz Cd., 21100 Yenişehir/Diyarbakır, Türkiye","{'location': {'lat': 37.9206683, 'lng': 40.23985680000001}, 'viewport': {'northeast': {'lat': 37.92203407989272, 'lng': 40.24127622989273}, 'southwest': {'lat': 37.91933442010728, 'lng': 40.23857657010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Diyarbakir Military Hospital,{'open_now': True},,ChIJe3060hcgdUARd2A0G8nstro,"{'compound_code': 'W6CQ+7W Yenişehir, Diyarbakır', 'global_code': '8H92W6CQ+7W'}",4.3,ChIJe3060hcgdUARd2A0G8nstro,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",16
OPERATIONAL,"Fırat, 595 Sok D:No :4, 21070 Kayapınar/Diyarbakır, Türkiye","{'location': {'lat': 37.9310052, 'lng': 40.150977}, 'viewport': {'northeast': {'lat': 37.93226842989272, 'lng': 40.15229087989272}, 'southwest': {'lat': 37.92956877010727, 'lng': 40.14959122010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Özel Dünyapark Hastanesi,{'open_now': True},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114152142078059914777"">A Google User</a>'], 'photo_reference': 'AfLeUgOJ_GFWf_FzQ8rO-n58jKxmvfTz86MEblSkRQm5zGWYP7Ejwy78lp_CUvgDh8Ix3ceLofdD7kwMOB71NmSDnWw-R-Ry2wybOI5p-1jKEmDeOPfv1KQMWOFpszv9_rC4pTqNyzCF5ypCNf2TPuoBD2wWjK-35AMSQfCnMYfinJGoxfmN', 'width': 1080}]",ChIJMaxQcuAfdUARFQc_TQqGEJo,"{'compound_code': 'W5J2+C9 Kayapınar, Diyarbakır', 'global_code': '8H92W5J2+C9'}",4.6,ChIJMaxQcuAfdUARFQc_TQqGEJo,"['hospital', 'health', 'point_of_interest', 'establishment']",5
OPERATIONAL,"Selahattin Eyyubi, Aydın Arslan Blv No: 3, 21080 Bağlar/Diyarbakır, Türkiye","{'location': {'lat': 37.9278015, 'lng': 40.2036225}, 'viewport': {'northeast': {'lat': 37.92913582989272, 'lng': 40.20500707989272}, 'southwest': {'lat': 37.92643617010728, 'lng': 40.20230742010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Özel Sultan Hastanesi,,,ChIJ50BWN5EfdUARFkEws5NhivM,"{'compound_code': 'W6H3+4C Bağlar, Diyarbakır', 'global_code': '8H92W6H3+4C'}",0.0,ChIJ50BWN5EfdUARFkEws5NhivM,"['hospital', 'health', 'point_of_interest', 'establishment']",0
OPERATIONAL,"Yenişehir, Mimar Sinan Cd. No:13, 21100, 21100 Yenişehir/Diyarbakır, Türkiye","{'location': {'lat': 37.919856, 'lng': 40.2363832}, 'viewport': {'northeast': {'lat': 37.92104287989272, 'lng': 40.23793892989272}, 'southwest': {'lat': 37.91834322010727, 'lng': 40.23523927010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Diyarbakır Çocuk Hastalıkları Hastanesi Poliklinik Binası,,"[{'height': 360, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102323054861727791878"">Ramazan Mafrak</a>'], 'photo_reference': 'AfLeUgP2-i8YxOnN6zi0EhP9RBDAD5LQjG7cnoet4q_0onGyxI1cDtyDd2fFarGFsj_zTuBqJ3J_dunNjvHj3u4nuQ_ep3Q2yLV4JFpvJfGqiMpiEOTB_t2VWJGK2KC7NGxRFitYA82LpngY8Fus3E6Kz7SeT0F-I4313PimNa05aUIvgTNY', 'width': 640}]",ChIJ__Y1ZT0gdUAR5TtvkUShUhk,"{'compound_code': 'W69P+WH Yenişehir, Diyarbakır', 'global_code': '8H92W69P+WH'}",2.8,ChIJ__Y1ZT0gdUAR5TtvkUShUhk,"['hospital', 'health', 'point_of_interest', 'establishment']",4
OPERATIONAL,"5 Nisan, Nükhet Coşkun Cd. 89/A, 21080 Bağlar/Diyarbakır, Türkiye","{'location': {'lat': 37.91850100000001, 'lng': 40.2077634}, 'viewport': {'northeast': {'lat': 37.91978142989272, 'lng': 40.20910477989273}, 'southwest': {'lat': 37.91708177010727, 'lng': 40.20640512010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Özel Bağlar Hastanesi,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110138633989911219302"">Abdulhamit Celik</a>'], 'photo_reference': 'AfLeUgO6a_zvvNmoYakn4iNmBpfz3wPus8iv6RRwLes1pGSQNUwZHl0yMxSDhIVjLBVqFyUPMk86KVG4L5JIj8-HznInPocSzZK-nj9qmbELbjak8teRPFELtMInaJ1wVk6hU6BNzXmX3k3eTqGVNfAV1z7r1EYPN0u4mAKEN_daS7ViAcdl', 'width': 1920}]",ChIJJc_M1oAfdUARjsDHUEeP7wU,"{'compound_code': 'W695+C4 Bağlar, Diyarbakır', 'global_code': '8H92W695+C4'}",3.0,ChIJJc_M1oAfdUARjsDHUEeP7wU,"['hospital', 'health', 'point_of_interest', 'establishment']",228
OPERATIONAL,"Dr. Şeref İnöz Cad., Yenişehir, Diyarbakır, Türkiye","{'location': {'lat': 37.9144099, 'lng': 40.230629}, 'viewport': {'northeast': {'lat': 37.91570947989273, 'lng': 40.23200122989273}, 'southwest': {'lat': 37.91300982010728, 'lng': 40.22930157010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Diyarbakir Sur Devlet Hospital,,,ChIJtzWKEzogdUARqvpR9E-vcJA,,3.8,ChIJtzWKEzogdUARqvpR9E-vcJA,"['hospital', 'health', 'point_of_interest', 'establishment']",6
OPERATIONAL,"Yenişehir, Ali Emiri Cd. No:1, 21100 Yenişehir/Diyarbakır, Türkiye","{'location': {'lat': 37.9165004, 'lng': 40.2337488}, 'viewport': {'northeast': {'lat': 37.91780187989272, 'lng': 40.23510422989272}, 'southwest': {'lat': 37.91510222010728, 'lng': 40.23240457010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Diyarlife Hastanesi,{'open_now': True},"[{'height': 640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102808109212599990205"">Diyar Life Hastanesi</a>'], 'photo_reference': 'AfLeUgM0PAJY-HHRvqLJhFCmEq8l4de_lF54-bTb7D2d_oqPNR0MN_Dh4gvEIT1C06dgOdgIh3r3bC1NezXDYrzfgZKoy-KefuND1j7w0VTuEpibzc2rkGEZa6gAE1s4ZCezDkEHvf-HIsqwmxoQolBnsGPMGFzYVd5gIPtRjV-KLezBjEl2', 'width': 640}]",ChIJqQ7seDsgdUAR9Or6G4S7-PY,"{'compound_code': 'W68M+JF Yenişehir, Diyarbakır', 'global_code': '8H92W68M+JF'}",3.7,ChIJqQ7seDsgdUAR9Or6G4S7-PY,"['hospital', 'health', 'point_of_interest', 'establishment']",163
OPERATIONAL,"Yenişehir, Hintli Baba Cd. 2 B, 21100 Yenişehir/Diyarbakır, Türkiye","{'location': {'lat': 37.9145465, 'lng': 40.2285957}, 'viewport': {'northeast': {'lat': 37.91584297989272, 'lng': 40.22988317989272}, 'southwest': {'lat': 37.91314332010728, 'lng': 40.22718352010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Dağkapı,,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106896409586033860334"">Olcay Özfırat</a>'], 'photo_reference': 'AfLeUgP7-SIa1CBh0ojraro_sjFdMqa-4bkkNmB7KtUT0zf-HdiRUCDwndvBxwzkhf9Zj6-aiBHZXMwby2RKJuPrxCWW-ARJNK52nvr4ECIieIK3QPyTgkVppLRSiGboMgFwsTb0R64LDnVbukrL23M6Hr2N1qczEbfnBOC-iR5OWMDk43JB', 'width': 4128}]",ChIJOaK-ziIhdUARsvCVMxHqzJQ,"{'compound_code': 'W67H+RC Yenişehir, Diyarbakır', 'global_code': '8H92W67H+RC'}",5.0,ChIJOaK-ziIhdUARsvCVMxHqzJQ,"['hospital', 'health', 'point_of_interest', 'establishment']",2
OPERATIONAL,"Dicle, 332. Sk. No:71, 21100 Yenişehir/Diyarbakır, Türkiye","{'location': {'lat': 37.921279, 'lng': 40.2402841}, 'viewport': {'northeast': {'lat': 37.92266647989272, 'lng': 40.24173877989272}, 'southwest': {'lat': 37.91996682010728, 'lng': 40.23903912010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Askeri Hastane,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102703930480842345146"">Ramis BiLen</a>'], 'photo_reference': 'AfLeUgMs1morNZnXjIBjY55a7KRtIAA15KfoRW-GbeyhBsVisty7AmAtI4PqxEIMPdyJzreDHcOjxCmcs0P6tTGVnl3YJRWAAwcgQ6O77XU4esl1m_7BU11df8L0qczkqi01i6myyqwbIGv0RZ5Fnp65Xf7n22bcGu9Gsh6eMxdKHCkGNSg8', 'width': 2340}]",ChIJQW3uShYgdUARQlMR07tMnmU,"{'compound_code': 'W6CR+G4 Yenişehir, Diyarbakır', 'global_code': '8H92W6CR+G4'}",2.3,ChIJQW3uShYgdUARQlMR07tMnmU,"['hospital', 'health', 'point_of_interest', 'establishment']",4
OPERATIONAL,"5 Nisan, 21080 Bağlar/Diyarbakır, Türkiye","{'location': {'lat': 37.9185608, 'lng': 40.2079186}, 'viewport': {'northeast': {'lat': 37.91991792989273, 'lng': 40.20922192989273}, 'southwest': {'lat': 37.91721827010728, 'lng': 40.20652227010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hastane,,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113418464879192015460"">Burak Polat</a>'], 'photo_reference': 'AfLeUgNl_TMEGAj7vtIhJZYpgqXlImUoyT-AqUqQcvtdd-kacMjLxG57Tqb1BTDt6ZT3JLv6wDyPSEfxT_TwnnV2vov99RuF0Sfu992TPSoO0JU1D1nyjhyk3EbVSv_wQE0iD1A-_estnHkwzGfJgqIujfyRcx-my73pPpesH0hphm9e_HB6', 'width': 2136}]",ChIJCWy3BZAfdUARwzivomzKz5s,"{'compound_code': 'W695+C5 Bağlar, Diyarbakır', 'global_code': '8H92W695+C5'}",4.3,ChIJCWy3BZAfdUARwzivomzKz5s,"['hospital', 'health', 'point_of_interest', 'establishment']",3
