business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total
OPERATIONAL,"Hasan Varol, Cengiz Topel Cd., 44200 Battalgazi/Malatya, Türkiye","{'location': {'lat': 38.3422065, 'lng': 38.3210574}, 'viewport': {'northeast': {'lat': 38.34355632989273, 'lng': 38.32240722989273}, 'southwest': {'lat': 38.34085667010728, 'lng': 38.31970757010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Ali uzun,,,ChIJYUhX8eM3dkARFY0-f9yAQQ8,"{'compound_code': '88RC+VC Battalgazi, Malatya', 'global_code': '8GCW88RC+VC'}",0.0,ChIJYUhX8eM3dkARFY0-f9yAQQ8,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",0
OPERATIONAL,"Saray Mahallesi. Şehit Fahri Koçyiğit Sokak, Akil Sok. No:1/C, 44100 Malatya Merkez/Malatya, Türkiye","{'location': {'lat': 38.3490123, 'lng': 38.3202548}, 'viewport': {'northeast': {'lat': 38.35034022989273, 'lng': 38.32155177989272}, 'southwest': {'lat': 38.34764057010728, 'lng': 38.31885212010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Onur Pharmacy,{'open_now': False},,ChIJCRvydl02dkARisWG36hJMgs,"{'compound_code': '88XC+J4 Battalgazi, Malatya', 'global_code': '8GCW88XC+J4'}",5.0,ChIJCRvydl02dkARisWG36hJMgs,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",1
OPERATIONAL,"Halfettin, Şehit İ, Şht. İ. Ahmet Sarıoğlu Sk No:11/C, 44100 Battalgazi/Malatya, Türkiye","{'location': {'lat': 38.3521554, 'lng': 38.3202962}, 'viewport': {'northeast': {'lat': 38.35350862989272, 'lng': 38.32169002989272}, 'southwest': {'lat': 38.35080897010727, 'lng': 38.31899037010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Hizmet Pharmacy,{'open_now': False},,ChIJh8MRyOo2dkARrxy25sVp9l8,"{'compound_code': '982C+V4 Battalgazi, Malatya', 'global_code': '8GCW982C+V4'}",4.9,ChIJh8MRyOo2dkARrxy25sVp9l8,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",8
OPERATIONAL,"Zafer, Gündoğdu Cd. No:42, 44300 Malatya Merkez/Malatya, Türkiye","{'location': {'lat': 38.350717, 'lng': 38.330974}, 'viewport': {'northeast': {'lat': 38.35199417989271, 'lng': 38.33223797989272}, 'southwest': {'lat': 38.34929452010727, 'lng': 38.32953832010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Stad Pharmacy,{'open_now': False},"[{'height': 3750, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113615010407478568440"">A Google User</a>'], 'photo_reference': 'AfLeUgP_eptKj8FFheNwJ1Bkeum9dl7_XBb5MIzwpTNsQRDZilz6FEGzzyTJUPctxg3JH3hqD1ZnKp4gJFtONhQPPM7MzTBuJxwrJWBHprx2JsyA4xDXn4sNgx7VreI2WoWW6nh7_XXNI7ZHMCVcXbnhHBhnauDNJS2GMcQm0NyWKjBvMsY0', 'width': 3000}]",ChIJv88PVeg2dkARHGlqBXVVvPo,"{'compound_code': '982J+79 Battalgazi, Malatya', 'global_code': '8GCW982J+79'}",4.3,ChIJv88PVeg2dkARHGlqBXVVvPo,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",13
OPERATIONAL,"Özalper Mh. 1. Cd. 1. Sk. Pk:44090 Merkez/malatya, Türkiye","{'location': {'lat': 38.343255, 'lng': 38.2750007}, 'viewport': {'northeast': {'lat': 38.34462682989273, 'lng': 38.27632822989273}, 'southwest': {'lat': 38.34192717010728, 'lng': 38.27362857010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Özpolat Eczanesi,{'open_now': False},,ChIJe8wtmlcxdkARM8H3Te7OLmE,"{'compound_code': '87VG+82 Yeşilyurt, Malatya', 'global_code': '8GCW87VG+82'}",3.5,ChIJe8wtmlcxdkARM8H3Te7OLmE,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",2
OPERATIONAL,"Şifa, Müge Sokağı No:1/A, 44040 Battalgazi/Malatya, Türkiye","{'location': {'lat': 38.347317, 'lng': 38.3052536}, 'viewport': {'northeast': {'lat': 38.34872817989273, 'lng': 38.30658372989272}, 'southwest': {'lat': 38.34602852010728, 'lng': 38.30388407010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Nezih Eczanesi,{'open_now': False},,ChIJQcVgJLc2dkARDCiOjuabEBw,"{'compound_code': '88W4+W3 Battalgazi, Malatya', 'global_code': '8GCW88W4+W3'}",5.0,ChIJQcVgJLc2dkARDCiOjuabEBw,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",1
OPERATIONAL,"B. Hüseyinbey, Atatürk Cd. No:67, 44100 Malatya Merkez/Malatya, Türkiye","{'location': {'lat': 38.3489429, 'lng': 38.3238063}, 'viewport': {'northeast': {'lat': 38.35019407989272, 'lng': 38.32513167989272}, 'southwest': {'lat': 38.34749442010727, 'lng': 38.32243202010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Ömür Eczanesi,{'open_now': False},,ChIJAw041cM2dkARvjJ3A1r1oqo,"{'compound_code': '88XF+HG Battalgazi, Malatya', 'global_code': '8GCW88XF+HG'}",4.7,ChIJAw041cM2dkARvjJ3A1r1oqo,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",3
OPERATIONAL,"Nuriye, İnönü Cd. No:59/C, 44100 Malatya Merkez/Malatya, Türkiye","{'location': {'lat': 38.3481449, 'lng': 38.3124747}, 'viewport': {'northeast': {'lat': 38.34946577989273, 'lng': 38.31382627989272}, 'southwest': {'lat': 38.34676612010728, 'lng': 38.31112662010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Dörtyol Eczanesi,{'open_now': False},,ChIJpVF2Zbg2dkARX8yHUvCwleI,"{'compound_code': '88X6+6X Battalgazi, Malatya', 'global_code': '8GCW88X6+6X'}",5.0,ChIJpVF2Zbg2dkARX8yHUvCwleI,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",4
OPERATIONAL,"Özalper, Yüzük caddesi, 44090 Malatya Merkez/Malatya, Türkiye","{'location': {'lat': 38.3362612, 'lng': 38.285044}, 'viewport': {'northeast': {'lat': 38.33763932989272, 'lng': 38.28648612989272}, 'southwest': {'lat': 38.33493967010727, 'lng': 38.28378647010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Özalper Eczanesi,{'open_now': False},,ChIJK26GK0QxdkAR_zXM7jxs1x4,"{'compound_code': '87PP+G2 Yeşilyurt, Malatya', 'global_code': '8GCW87PP+G2'}",4.8,ChIJK26GK0QxdkAR_zXM7jxs1x4,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",18
OPERATIONAL,"Fırat, Devlet Hastanesi Karşısı, Fırat Mahallesi Hastane Caddesi, Beydağı polis karakolu yanı NO:54/B, 44320 Battalgazi/Malatya, Türkiye","{'location': {'lat': 38.3455912, 'lng': 38.3336257}, 'viewport': {'northeast': {'lat': 38.34694077989272, 'lng': 38.33498467989271}, 'southwest': {'lat': 38.34424112010728, 'lng': 38.33228502010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Başak Eczanesi,{'open_now': False},"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106647896010055867879"">A Google User</a>'], 'photo_reference': 'AfLeUgM-b41yLludiKuMXgvSkkmUk9IE1QPIuIhkI8NGJ1pIrr9G5XYf-5jHd4Nz5MX4MRcGVCdMovibwv8t1eXNQSl72LkZI5gbr8VqOjzsqMtP_lldTh2VUflzCZZ16NYguf0RnuKqRY1fztshYx-J69hzZoUKD_EsjmoRFrawOfAIyiJx', 'width': 1908}]",ChIJk0RDyN02dkARvMMSlklm89E,"{'compound_code': '88WM+6F Battalgazi, Malatya', 'global_code': '8GCW88WM+6F'}",0.0,ChIJk0RDyN02dkARvMMSlklm89E,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",0
